50000
0.3978162070	0.8722642346	0.4423827243	0.1661396983	0.5543415732	0.9257687810	0.8984138479	0.2578649878	0.5273541662	0.0474029523
0.5354921299	0.8945363903	0.8804815617	0.7128967026	0.0964777552	0.6279630977	0.6038696356	0.1834460281	0.0609307607	0.9732542004
0.7592428464	0.8011298693	0.3329578871	0.0518221511	0.4170012074	0.5237530793	0.2426941005	0.0331363512	0.0347594024	0.2049001261
0.4593853036	0.3577099550	0.8028476670	0.9303771503	0.5241510056	0.6325384060	0.7210624287	0.6123098795	0.0763091607	0.5064107555
0.6012018644	0.6711413393	0.8473605876	0.7383073509	0.0304077830	0.7509192147	0.2815863597	0.8975064451	0.5244049365	0.1025370354
0.9789658953	0.4980631236	0.9066863309	0.1346492854	0.5453664960	0.0538069683	0.8814144691	0.5236020145	0.5424082357	0.4930702656
0.9757683057	0.2896283495	0.2353061440	0.7463730381	0.9638879925	0.5082092221	0.7435270760	0.2102089629	0.9552929356	0.7559429192
0.4707932360	0.7422760055	0.0310611913	0.7529300847	0.8529941813	0.6153997699	0.3643643033	0.8214880925	0.9090868283	0.8967953815
0.4085326010	0.2491983281	0.4219022191	0.1705505862	0.7143212474	0.9021353679	0.8226039804	0.5151739528	0.5152639905	0.3517786766
0.0512586706	0.8764070229	0.1197457458	0.3454044986	0.0547520618	0.5577640190	0.8791931864	0.7189901023	0.0558971276	0.9379401934
0.7867745156	0.0168946305	0.2195611375	0.9025003566	0.6612070465	0.3576173530	0.8851834204	0.5453461857	0.9995813333	0.3802653466
0.8054069970	0.4774895005	0.9109521189	0.8671168711	0.9455464250	0.4308747212	0.4661309319	0.5104794408	0.5758353219	0.4632617005
0.4593048573	0.8014825842	0.0957149975	0.9256344354	0.1600406862	0.9983400193	0.2697917347	0.7468918958	0.6008879121	0.7938860622
0.8021990141	0.5600424430	0.7789155799	0.2813426813	0.9780509619	0.4241781102	0.7247515642	0.4509314902	0.1147941805	0.9399578492
0.4496927647	0.0575837248	0.4445686528	0.8524071658	0.6500698757	0.2378690393	0.4125417398	0.9963575842	0.5121086959	0.4143017988
0.0155616575	0.8602590226	0.3823807685	0.4090353012	0.5815245007	0.8190052501	0.9033278592	0.0815313339	0.7579247322	0.0962758337
0.8355764630	0.2387116108	0.7488289063	0.8191125454	0.5846207829	0.3893433577	0.7390801598	0.0140471595	0.4497524420	0.8528849917
0.6564163182	0.4643488316	0.4189304324	0.6610645134	0.9101174971	0.4966636120	0.4414486750	0.6037690756	0.2665352604	0.8660532008
0.4825466091	0.7469630758	0.9795082577	0.7430851104	0.9139313512	0.7582020452	0.3372811803	0.4666452429	0.6992391089	0.6847618846
0.2765394658	0.1287103506	0.9224079441	0.2934404046	0.5130777575	0.4522699480	0.8393090000	0.2312565095	0.7594560869	0.6932985414
0.8659375389	0.7543110084	0.1446691170	0.1163370167	0.0217616617	0.7024672003	0.8637119797	0.8171999419	0.4108664153	0.4525478287
0.4856341941	0.9322263186	0.9034713338	0.9814582178	0.0417302717	0.0701699093	0.8990816600	0.8980499035	0.0290262447	0.1909112756
0.6347477207	0.2798965556	0.9125125627	0.1548036701	0.9142444649	0.5005610917	0.1338425582	0.8933467574	0.8344995953	0.3762273472
0.0176781814	0.3515392599	0.0223660357	0.7274487864	0.8544670437	0.3527436615	0.6041750831	0.8489338640	0.7372798686	0.0090826556
0.3384181361	0.6918465229	0.8456788038	0.0975900047	0.1472950118	0.9408167022	0.5076440001	0.1694641815	0.8855125075	0.1812118579
0.0077397983	0.5005542776	0.2015105222	0.0519323899	0.6771632477	0.4226544749	0.9541174217	0.3303336765	0.6000436298	0.6565687891
0.8230441417	0.0034715330	0.2074729336	0.8797241666	0.4470564163	0.9264069251	0.5954576189	0.6966897953	0.8162166782	0.4879708972
0.6784671666	0.4769583326	0.5915066476	0.0037828858	0.5736449881	0.8099801713	0.5877211180	0.6431034061	0.4835361706	0.6991756034
0.2591652641	0.8886534843	0.8652990961	0.3479216898	0.0804559924	0.9899806177	0.9913366020	0.8167459856	0.7468585636	0.3783986215
0.5875151103	0.9777065379	0.7862528480	0.5525404308	0.9817243944	0.1352358606	0.3759667399	0.5865245118	0.9163280681	0.0134785211
0.7476531029	0.8302356142	0.3477419246	0.1350278303	0.9638095885	0.4347465078	0.9829754004	0.9707578658	0.4524171284	0.6113246248
0.7653656014	0.1035256583	0.0323453370	0.9660592864	0.4026259456	0.4939343250	0.9337779259	0.2511806290	0.0637949955	0.6131154955
0.1067182215	0.5551259889	0.1391775014	0.1687715652	0.0827953859	0.4761718001	0.6520552659	0.3075827694	0.2916478307	0.1903101631
0.8735636706	0.4664392731	0.7361317207	0.1354567475	0.9263789401	0.5735467316	0.0395975609	0.7212056299	0.1844585619	0.9847306922
0.9875378547	0.5447695351	0.9414863036	0.4520155253	0.8605314791	0.8308362699	0.3546019379	0.8261560905	0.7577143997	0.0054622161
0.5858432563	0.7097491857	0.8492139423	0.9030601967	0.0124900253	0.8458654839	0.8873362158	0.5174329708	0.1312899769	0.6138330469
0.1500707019	0.0570127298	0.1827045042	0.6357350912	0.5823037656	0.3842972043	0.4483207591	0.8979126354	0.6753547875	0.1842519273
0.3237995886	0.1049424943	0.3480506169	0.8510820656	0.9920710664	0.2182650891	0.4402166082	0.0344043679	0.6503917520	0.6969841438
0.3618603675	0.5400480166	0.0522939742	0.0816575507	0.0377297778	0.6217632937	0.0834042620	0.2699661982	0.5260635865	0.5240434205
0.9798009327	0.3630842829	0.6815563665	0.7392870062	0.2313953685	0.0734299861	0.6366661810	0.8810384001	0.4588285220	0.7424272264
0.6828951346	0.6261092913	0.9218687879	0.7525489463	0.2062221947	0.2757154962	0.0813906062	0.4355388552	0.2160841755	0.1577104957
0.0810081293	0.1737262106	0.7997748411	0.4343356061	0.4558855241	0.5995095223	0.3834821173	0.0872377268	0.3651361480	0.5947968056
0.0007196078	0.2574367181	0.0893922517	0.2338329346	0.7753126834	0.6303341862	0.0669644528	0.5498037520	0.0781062615	0.9877326597
0.5699483536	0.9264875868	0.3488791849	0.2737282510	0.0355681983	0.6863946851	0.3456598526	0.7997986698	0.8852694585	0.9900693410
0.1622475522	0.5155321720	0.1445824758	0.2749854776	0.6577660181	0.7773517253	0.0135225234	0.6695941864	0.5461015909	0.6200873177
0.4844809860	0.3518077631	0.4116148467	0.9765430720	0.5148654655	0.1692623158	0.2912048277	0.4268467630	0.0737501531	0.8814740449
0.2524637624	0.8056253532	0.1512917679	0.7391541780	0.2548871996	0.2273385390	0.7958838705	0.2336152319	0.7899212997	0.2830248445
0.5686753510	0.8652540157	0.0388805104	0.8465920160	0.4880128315	0.3345984186	0.1931999674	0.3465068628	0.4513999004	0.9517566988
0.0221286961	0.9730520066	0.3783665556	0.9106638938	0.3087551287	0.5154086626	0.2719494740	0.3370756970	0.1879068584	0.7959740627
0.2935670309	0.1327519564	0.1173450671	0.5354654451	0.2821295709	0.6742229604	0.1989459319	0.5082382345	0.1339888110	0.5927813411
0.2794304346	0.5176917026	0.4548605627	0.9729419322	0.8166445465	0.5712553214	0.2735200262	0.4922291507	0.7642113478	0.8267088814
0.2133260414	0.2717985130	0.7860263772	0.0183417950	0.5223890155	0.5110160007	0.0825232416	0.2628098724	0.7853290638	0.6764422541
0.2290267745	0.3257896039	0.8616768576	0.4493494488	0.4748496680	0.1516130561	0.6743248575	0.6709495740	0.4167723941	0.6841395129
0.0869869235	0.3139302947	0.5332624285	0.5759985491	0.4324707373	0.3262173221	0.7780338836	0.2883603819	0.7114104594	0.6601483095
0.9377336155	0.7234953950	0.5753027613	0.3306580744	0.2173174866	0.4836896892	0.9146358243	0.9950214507	0.7760970275	0.1634202611
0.0442136490	0.3978491113	0.3137708723	0.1803033294	0.9209771281	0.6221233215	0.8495944714	0.3902184314	0.5641730241	0.0582504248
0.6469827502	0.5173863076	0.8015395932	0.4789570650	0.3067564324	0.3417737330	0.3384861513	0.9905046989	0.3294086068	0.9512907098
0.8885909277	0.2983803601	0.5427190910	0.9260526220	0.3675686354	0.8735229879	0.8368097234	0.2428958011	0.2440652783	0.8428700007
0.0448228007	0.3071110377	0.9092548472	0.7909791898	0.5449084431	0.2785583646	0.2446051457	0.9392869013	0.8032630188	0.9962899182
0.0456480737	0.9492394161	0.4013073180	0.8630986406	0.0820890884	0.2017554162	0.9289538387	0.9875724864	0.4597832991	0.0087324774
0.5072490605	0.4426536541	0.1063759088	0.0731533351	0.0303917222	0.6591949850	0.9593758339	0.9200333176	0.2375919588	0.5575362395
0.9582000724	0.9883267142	0.7680593208	0.6624690279	0.4807457574	0.1730546250	0.4668467369	0.6096238726	0.8117473795	0.8016366207
0.6302337271	0.8132201884	0.6901351106	0.7010540491	0.0972560582	0.5994613115	0.3096471609	0.0050685806	0.0843122417	0.4155537446
0.6943086112	0.3978415788	0.3949289329	0.7366382296	0.3603312007	0.0294987594	0.2915759571	0.8027687450	0.7234616617	0.7040588637
0.9664235197	0.6686240606	0.6376445271	0.8834121396	0.2034932362	0.4375166708	0.3194238334	0.2769153411	0.1122667959	0.6695144226
0.3969947915	0.6447297601	0.7901203919	0.7400134330	0.1686579550	0.5666401609	0.0902374974	0.5764871604	0.2003678349	0.7350113862
0.0641319591	0.0246447521	0.4787733931	0.6831311409	0.0530997986	0.5746421664	0.7589380150	0.8999113830	0.0523049608	0.2788052141
0.1779094822	0.5682647615	0.1505601331	0.9036787302	0.6535458336	0.9432112965	0.4789609690	0.6028521785	0.2208062979	0.6098063692
0.3900940618	0.7605709116	0.8006775763	0.3787460700	0.4748824132	0.0821329128	0.4676997109	0.9405644736	0.0303646914	0.6456893028
0.4663883379	0.8160420331	0.2586727053	0.6559688882	0.7689833250	0.8299663936	0.5656102322	0.7232185968	0.0484388495	0.3869710395
0.4680824280	0.3335232189	0.5649126698	0.6751722957	0.1019614436	0.7651376432	0.7738114603	0.5003811290	0.4751152581	0.0228902612
0.9521679161	0.3417242630	0.8623361416	0.2685839507	0.4597888771	0.7703624893	0.1050895509	0.3054392118	0.8550927215	0.9131435606
0.1639145996	0.4716923111	0.6099687759	0.4261272817	0.4924225127	0.9374219038	0.0983563298	0.0646035285	0.5766512069	0.3880742566
0.1515251934	0.4864843164	0.5115844665	0.6496995596	0.6178923342	0.3285057170	0.3728673563	0.8295546749	0.8623916612	0.7726079767
0.8284222645	0.2580551394	0.8765529205	0.0332627803	0.7415152823	0.7105951960	0.8298517174	0.5751662946	0.0330192231	0.7939745921
0.6942641650	0.4827823336	0.5229307859	0.7408888618	0.1324338945	0.6741436743	0.8958883533	0.5184248079	0.9963076713	0.6497214974
0.8217392276	0.0906217579	0.9986495396	0.0364237380	0.8241435272	0.4759745418	0.3848900654	0.9524387942	0.9901642349	0.4610933572
0.4254716388	0.3980495675	0.5265929840	0.0511477063	0.1394048997	0.5093714662	0.7016089274	0.6724166923	0.2812226568	0.0218776869
0.3308960799	0.4335806451	0.3629766693	0.0626933484	0.3145072828	0.0725390156	0.8682574488	0.5711546799	0.8793291999	0.0840105381
0.1287658345	0.3435399008	0.7927454741	0.4887759538	0.6059034770	0.0093119661	0.0336454121	0.6999566054	0.8885982209	0.3646103837
0.1234262316	0.7133938995	0.3065771203	0.1258929406	0.7260456609	0.4110417659	0.3555514639	0.5224944226	0.8727021945	0.3649246555
0.8517105843	0.8435789704	0.5047219665	0.2711813057	0.5183569599	0.0653612034	0.8460907433	0.7517004212	0.1562990590	0.8981465967
0.7307430586	0.6954756657	0.2218823211	0.1087456604	0.7585075775	0.9454826548	0.3664324257	0.6953523174	0.8612062740	0.6612692451
0.4112190300	0.9904599523	0.5931397134	0.7914611924	0.7902936996	0.2569117055	0.5380494634	0.9273730608	0.7182548179	0.9480678645
0.8611569176	0.1082205680	0.3502143476	0.7999858668	0.3663526615	0.8076374699	0.1305797034	0.7185943368	0.3127165603	0.7626945136
0.1061982827	0.7451125335	0.3020928971	0.6321698104	0.9879632323	0.5451369404	0.8935871893	0.5863517329	0.2065323715	0.9182235991
0.1254641682	0.3978956670	0.2668375568	0.3989786220	0.6003824158	0.5950814795	0.4844288542	0.4405228895	0.7221131030	0.0945327213
0.3854851357	0.2487721623	0.0833095584	0.3662430316	0.4543044423	0.8668233164	0.1855169688	0.9193448169	0.2925440297	0.6084576000
0.3331092042	0.2393177964	0.4627718940	0.3744195383	0.0120005391	0.7177766070	0.4089034535	0.2454860757	0.2508783347	0.2868087604
0.7737899476	0.6598906349	0.9929476589	0.4668155570	0.4280992695	0.8599488714	0.2256117620	0.8560047795	0.5843086904	0.7578036287
0.1997395518	0.3321011826	0.2020440005	0.6375369216	0.2142787313	0.2260320795	0.2481764332	0.8691059029	0.4583398808	0.0691330384
0.5210319418	0.7455786625	0.9005858798	0.0718225071	0.5736851682	0.2186848300	0.6309535801	0.6954458779	0.1394016559	0.7683524707
0.0505522275	0.5175110699	0.3431725120	0.3153912202	0.2263234862	0.1584374280	0.8609188129	0.2358338993	0.7690669742	0.2701912106
0.0814342458	0.2867264802	0.1567400284	0.4022501277	0.8339638012	0.5882389508	0.6084775859	0.4565572692	0.0819022990	0.0023737274
0.0344011086	0.7320646386	0.6526624716	0.9427570201	0.9434840880	0.1871128468	0.1589526786	0.8114428750	0.7549317833	0.6648253102
0.9075224229	0.7493711610	0.1289730138	0.6031013142	0.5817994932	0.9171621341	0.0046722798	0.6980391692	0.3786457490	0.4353974103
0.9817296166	0.4200086336	0.1098007971	0.3124451164	0.2106640481	0.0325673102	0.5377198316	0.4738396875	0.2637228544	0.0172180825
0.6578203005	0.1773295111	0.1527213325	0.1335992912	0.3766969264	0.7211372293	0.0664474563	0.8889442222	0.2156814797	0.8754540308
0.0550557740	0.3015240953	0.7149110650	0.5420557114	0.0917018909	0.0123210842	0.8607225666	0.0526516410	0.7883531919	0.9839161546
0.8445893858	0.9935868153	0.4697701266	0.6455548049	0.1653608089	0.9694958391	0.2391689109	0.4387197990	0.7296601429	0.9606005835
0.9676769535	0.9520829305	0.5625103789	0.1014027131	0.3935423054	0.8612238034	0.9256360396	0.2834817198	0.6566503182	0.0924567644
0.2497868891	0.5830787715	0.8084272197	0.9774292863	0.6054041843	0.4747612686	0.1177648898	0.6083427434	0.7570605736	0.6069365289
0.1804796704	0.0669032156	0.5208382145	0.8331445663	0.1927713733	0.8298189712	0.4548358202	0.5933022543	0.9170149952	0.2705693021
0.9712216455	0.8643031596	0.9390354613	0.0307621468	0.7970903226	0.7390610977	0.1977639217	0.5290750183	0.6997384963	0.5887064317
0.1095336535	0.6607850906	0.6448213373	0.8875879934	0.1990959114	0.8698865638	0.3304618357	0.7115375039	0.4427953410	0.8585250748
0.0916090237	0.2004349865	0.2397415342	0.8887555632	0.1822672347	0.6859960276	0.4627213263	0.7214785139	0.5266379059	0.2214167840
0.1251509977	0.7617984918	0.9828111529	0.6320992762	0.6406593009	0.0896535570	0.8412218516	0.1888881528	0.0727563634	0.9742034690
0.5050925613	0.5468935907	0.2337646902	0.6607822087	0.2094448538	0.1686793513	0.5306836023	0.9282141947	0.2896212454	0.0833404353
0.0599480781	0.5898250965	0.9348796196	0.0602659851	0.6294094851	0.1058035071	0.7470065041	0.9045413381	0.7538199543	0.5655067521
0.8932243750	0.4398515977	0.4121408210	0.1065235831	0.3007428207	0.2814091703	0.7681722888	0.3505769307	0.8240134715	0.0530640993
0.5363238581	0.0620253727	0.8720553824	0.4026620001	0.5888875973	0.6863169834	0.6543603363	0.5854082252	0.1699591455	0.5532015982
0.8720618932	0.7015481531	0.4117202328	0.4674731362	0.7575219678	0.4927012499	0.4283023473	0.8737526682	0.1670587778	0.9319667741
0.1196075210	0.8086114753	0.2459415871	0.9779979613	0.3128939777	0.4256249129	0.7441929459	0.0818268590	0.8956627447	0.2401512683
0.2984375439	0.4012128626	0.1582333676	0.3601003597	0.8864013064	0.7474023916	0.4188731784	0.0169694300	0.2886064296	0.6593911936
0.3222155692	0.8976862643	0.4644151825	0.9636963411	0.1655937034	0.9248115177	0.2616647810	0.2269377479	0.2268096346	0.1208090918
0.1226221767	0.8061038103	0.7742863302	0.5391370395	0.0430441389	0.9071902071	0.5944208856	0.4430898193	0.9924863515	0.7867273742
0.5672544985	0.3776381756	0.2867872688	0.4038764816	0.1640252322	0.8191209520	0.7599874386	0.6166549810	0.0848923960	0.3871623407
0.4848302551	0.8510838082	0.0230403396	0.8167243354	0.3273027058	0.3534704174	0.7666305162	0.3723288532	0.7468775443	0.7944860176
0.3018989944	0.7370685982	0.0890660711	0.9518954041	0.1322435325	0.9294690324	0.4416423986	0.0484590184	0.1179807857	0.8193614722
0.7327708407	0.5654080331	0.4979308000	0.8882755905	0.9007945020	0.5374714745	0.9478594974	0.4651964472	0.6472587933	0.1671530031
0.2625900603	0.9813423335	0.7404180725	0.6222524420	0.1193299151	0.8184352594	0.1480723067	0.9182045312	0.9628703473	0.1763665180
0.1594334728	0.9304262231	0.1421142521	0.6100550077	0.6036222926	0.8574680934	0.8737897437	0.1294023740	0.8060240665	0.6891595772
0.7012541427	0.6907827349	0.6270191785	0.9479304044	0.9903054075	0.2590726591	0.1615662434	0.3189002509	0.9128199571	0.5325238907
0.7268272729	0.0950532683	0.4497708125	0.8687788627	0.3221085366	0.4437817808	0.4344790143	0.0043405054	0.4299614923	0.0461710361
0.9318584268	0.8881543427	0.0648712363	0.3701245134	0.7896018192	0.7208505042	0.3672692470	0.1655760517	0.2097522855	0.1000414621
0.1677486609	0.1528248663	0.2712154706	0.9933892749	0.7304888727	0.6988804518	0.9542112089	0.3746917449	0.6594649951	0.7028832329
0.3326304081	0.2797512104	0.9470749723	0.7782114056	0.8184176646	0.9562170742	0.9315655734	0.9794677373	0.4051222893	0.6969580067
0.2669118361	0.9657394911	0.7103399498	0.5318660661	0.8276254819	0.7033795725	0.6206478067	0.5706488434	0.5032021775	0.8822096208
0.4580746465	0.2557273608	0.4745416059	0.6469885572	0.7166838223	0.5685179456	0.1980797985	0.4183795886	0.1415572366	0.1152125830
0.5996540815	0.4418427578	0.0744600755	0.7310477640	0.0305347209	0.9883947900	0.0787522328	0.2716683052	0.7696765771	0.4375608061
0.3289576222	0.1778795674	0.9981973785	0.4994884394	0.5982342879	0.8926568982	0.7383693805	0.6160822782	0.9934335597	0.7775311417
0.7547595779	0.3399783824	0.7597908117	0.0121646275	0.0457729059	0.4199652860	0.8670118600	0.2882433583	0.6173150831	0.5972507185
0.5962483534	0.7671159413	0.9338754121	0.0343375292	0.8553546008	0.1990714968	0.6891529408	0.9034802983	0.7643724427	0.8556978207
0.6970270376	0.5282579585	0.4822305121	0.7500553782	0.8018701027	0.3180150728	0.1700770789	0.2675558321	0.9854707531	0.7810882857
0.4866844323	0.0648254803	0.1893800111	0.9712706835	0.2060600285	0.6174994271	0.3915942852	0.4235950338	0.0249938217	0.9311016491
0.0737134681	0.3396034956	0.4884052913	0.7888742230	0.8775796319	0.7473360386	0.8208715764	0.6645456993	0.8470314112	0.4275347002
0.0753636759	0.8756021401	0.5874673787	0.8091003134	0.0317130955	0.6001272873	0.8230984080	0.4946251133	0.9379233019	0.0219765021
0.4051402716	0.0844766392	0.1514534185	0.3295038237	0.7731413097	0.2894820901	0.7281301817	0.2996582684	0.9367642724	0.7381007371
0.6345761815	0.1326749358	0.4822471353	0.8966420833	0.9525744496	0.5349974482	0.2970528057	0.7210046417	0.0168272493	0.0994796222
0.7869026915	0.3752197453	0.6183305677	0.6566213718	0.6526850548	0.4229769892	0.3675227103	0.4125010026	0.9440908031	0.2137622252
0.8271263685	0.3138840272	0.9901031218	0.9871531953	0.4568489110	0.4322103829	0.7889592546	0.9003490780	0.8215660621	0.5424275640
0.5503568508	0.2713338621	0.6171279775	0.6911297577	0.0137070303	0.3807614710	0.1074656644	0.2752457106	0.3143497552	0.9058569427
0.5913260955	0.8980104724	0.2311537115	0.7879543018	0.6189825595	0.7875200887	0.5701631858	0.6786598263	0.3925130933	0.4716519214
0.4397403882	0.8911365046	0.3664247985	0.7663388116	0.6860211845	0.0776689093	0.1748752395	0.3952937379	0.5731055250	0.4475147683
0.9710051983	0.4070739217	0.4147564273	0.3475186067	0.4554318902	0.9721422731	0.1071480697	0.2680329984	0.9898477786	0.1933773986
0.4998664772	0.4205781291	0.9015034543	0.4410874221	0.3209525013	0.3292467718	0.4316999837	0.3812838826	0.6864502255	0.1666415500
0.1347911598	0.4596205081	0.4718849485	0.8882901710	0.7196842153	0.9266010198	0.4838742923	0.6679643911	0.2571416254	0.0411540551
0.0991930758	0.1996476666	0.2480286471	0.9249944112	0.6314620578	0.5384523772	0.4289354742	0.0437680366	0.6133555537	0.6503032833
0.1970890266	0.4487389593	0.0621803987	0.0711363671	0.6542347172	0.1951181387	0.5782194489	0.2266304235	0.2921258621	0.6816114165
0.4639024523	0.8413870371	0.6388170376	0.1839464282	0.4051824897	0.2871713340	0.7433214648	0.4116799156	0.7813388726	0.0887357378
0.1395543913	0.1311072482	0.2303481944	0.7448790848	0.7509407565	0.0877452705	0.8130149127	0.1101621865	0.1857722263	0.5689903617
0.8169191141	0.9227705800	0.4179499752	0.2371464114	0.9872294148	0.5630576239	0.4718488192	0.9309501014	0.9530608620	0.1349491942
0.6572146328	0.0434463599	0.3081942232	0.6431213022	0.6780256640	0.9356601108	0.1584254641	0.8989828012	0.3203243045	0.3150443489
0.5819974256	0.9482555506	0.3489073306	0.8922857892	0.3106156206	0.2301055473	0.3507682787	0.7482380949	0.3230538616	0.4725801047
0.1526520509	0.6816871119	0.6976625223	0.5333221878	0.7157747924	0.4093706447	0.6330830304	0.9848069901	0.1058547316	0.5621297633
0.8695054989	0.8783835349	0.8700043460	0.2561348748	0.0788416761	0.1304954604	0.0137777879	0.5189423592	0.3958254094	0.6899246293
0.9820296500	0.8783527818	0.8869629615	0.7863192356	0.4667722024	0.4493124047	0.7963247939	0.1257945824	0.4375215707	0.6598128891
0.2136892987	0.5286484189	0.5102183541	0.2551153642	0.2858753274	0.4394259196	0.9533512926	0.2745708801	0.5456167595	0.9415829089
0.6935647503	0.6881529433	0.8050974214	0.6836131681	0.7107987659	0.4158198350	0.1261302977	0.5565692979	0.2293539581	0.7885892903
0.0160323416	0.1066479162	0.1535255664	0.6451247766	0.5814923280	0.6389570264	0.8416287768	0.8976187543	0.0819178453	0.0423826839
0.3375695458	0.9903087313	0.1748614986	0.1190006637	0.2875595278	0.2390049047	0.7245927315	0.9348410712	0.9676424259	0.1630194336
0.8694885317	0.7123594845	0.8549129675	0.2572424678	0.9548816424	0.2323611915	0.9052702718	0.8019988620	0.7485570622	0.8710204538
0.8114339190	0.0287625525	0.0935802657	0.0802810444	0.2505817328	0.7867797973	0.2563631920	0.8641874871	0.0775682913	0.5643098426
0.7574080731	0.1471717747	0.4036316772	0.0408827211	0.1949707806	0.6913477020	0.9584279165	0.0981018833	0.9480545320	0.0073936988
0.4684665061	0.8828945649	0.0877775139	0.5398858485	0.2824989206	0.9277232740	0.8051596163	0.8022300886	0.5535660079	0.0396648090
